danceability,energy,tempo,loudness,valence,track_name,artist_name,genre,Cluster,Mood
0.276,0.893,180.075,-6.355,0.332,Trust Your Mechanic,Dead Kennedys,Ska,2,🎸 Energetic / Hype
0.231,0.322,75.157,-14.986,0.0806,Chopin: Prelude in D Minor - Leopold Stokowksi Transcriptions,Leopold Stokowski,Movie,1,😢 Sad / Acoustic
0.245,0.00601,74.251,-33.086,0.0393,Just Me and You,Ramin Djawadi,Soundtrack,1,😢 Sad / Acoustic
0.581,0.671,72.98,-3.974,0.383,I Don't Dance,Jon Wolfe,Country,3,😌 Chill / Neutral
0.552,0.729,105.117,-7.107,0.805,bbybbybby,Spencer.,R&B,0,🎉 Party / Happy
0.378,0.0886,178.102,-27.251,0.0361,Eating Alone,Harry Gregson-Williams,Soundtrack,1,😢 Sad / Acoustic
0.519,0.326,82.479,-11.803,0.244,Only Hope,Switchfoot,Alternative,3,😌 Chill / Neutral
0.663,0.913,108.01,-5.014,0.897,Girls,The 1975,Children’s Music,0,🎉 Party / Happy
0.406,0.758,111.803,-4.1,0.532,Awake,Godsmack,Children’s Music,2,🎸 Energetic / Hype
0.287,0.0765,183.148,-22.323,0.373,Mountain Lullaby,Larry Groce,Movie,1,😢 Sad / Acoustic
0.506,0.923,105.047,-3.478,0.315,Absolution Calling,Incubus,Alternative,3,😌 Chill / Neutral
0.67,0.488,80.079,-9.303,0.373,4 Leaf Clover,Erykah Badu,Soul,3,😌 Chill / Neutral
0.361,0.172,85.044,-10.618,0.0835,連雨,Aun J-Classic Orchestra,Anime,1,😢 Sad / Acoustic
0.59,0.152,77.144,-19.628,0.319,おくりびと,Joe Hisaishi,Anime,1,😢 Sad / Acoustic
0.564,0.799,162.968,-6.572,0.793,High Dive,Andrew McMahon in the Wilderness,Indie,2,🎸 Energetic / Hype
0.0712,0.031,76.16,-26.889,0.0297,Let Go,Dean Evenson,World,1,😢 Sad / Acoustic
0.719,0.371,120.572,-12.626,0.765,Roballidicidio,Leopoldo Fernández,Comedy,0,🎉 Party / Happy
0.485,0.513,93.997,-8.912,0.192,Me & My Dog,Julien Baker,Folk,3,😌 Chill / Neutral
0.531,0.648,148.007,-6.12,0.326,Soldier,James TW,Pop,2,🎸 Energetic / Hype
0.58,0.764,145.258,-9.584,0.712,Theme from Batman,The Montreal Children's Workshop,Children's Music,2,🎸 Energetic / Hype
0.502,0.8,161.044,-7.198,0.881,Don't Come Around Here No More,Tom Petty and the Heartbreakers,Rock,2,🎸 Energetic / Hype
0.362,0.0844,80.547,-25.144,0.088,Dialogo,Antônio Carlos Jobim,Classical,1,😢 Sad / Acoustic
0.489,0.922,176.118,-6.026,0.55,Love Myself,Mad Caddies,Ska,2,🎸 Energetic / Hype
0.714,0.634,97.005,-7.609,0.13,Time Travellers,Kaminanda,World,3,😌 Chill / Neutral
0.661,0.435,64.898,-7.262,0.513,My Place,Tweet,R&B,3,😌 Chill / Neutral
0.505,0.68,139.843,-3.423,0.362,World Gone Mad,Bastille,Rock,2,🎸 Energetic / Hype
0.507,0.466,157.013,-11.966,0.11,Weary,Solange,Children’s Music,3,😌 Chill / Neutral
0.674,0.406,93.018,-10.341,0.328,Lift,Juice Music,Children's Music,3,😌 Chill / Neutral
0.837,0.601,140.004,-6.379,0.707,A Lo Porno,Alberto Stylee,Reggaeton,0,🎉 Party / Happy
0.711,0.905,98.931,-7.459,0.437,Frontier Psychiatrist,The Avalanches,Electronic,0,🎉 Party / Happy
0.447,0.729,199.098,-6.108,0.971,Dreaming of You,The Coral,Rock,2,🎸 Energetic / Hype
0.635,0.591,156.162,-6.682,0.429,Where the Light Is,Surfaces,Soul,2,🎸 Energetic / Hype
0.364,0.0592,123.789,-21.757,0.185,"Carmen, Act I: No.5 Habanera : L'amour est un oiseau rebelle (Carmen/Cigarières/Jeunes gens/Dragons)",Georges Bizet,Classical,1,😢 Sad / Acoustic
0.588,0.342,101.579,-11.811,0.641,I'm Sorry,Margaret Cho,Comedy,3,😌 Chill / Neutral
0.18,0.212,166.994,-20.016,0.037,Messa da Requiem: VI. Lux aeterna (Live),Giuseppe Verdi,Opera,1,😢 Sad / Acoustic
0.301,0.853,79.249,-7.296,0.285,Southtown,P.O.D.,Alternative,3,😌 Chill / Neutral
0.701,0.586,102.976,-10.537,0.102,The Space Between,Majid Jordan,Soul,3,😌 Chill / Neutral
0.643,0.78,98.018,-6.369,0.337,Call off the Dogs,Foreign Air,Indie,3,😌 Chill / Neutral
0.455,0.933,119.967,-3.928,0.489,The Wicked End,Avenged Sevenfold,Alternative,2,🎸 Energetic / Hype
0.64,0.741,95.003,-6.932,0.423,Indra,Thievery Corporation,Electronic,3,😌 Chill / Neutral
0.688,0.653,75.728,-6.675,0.501,Under Me Sensi,Barrington Levy,Reggae,0,🎉 Party / Happy
0.207,0.967,202.423,-5.381,0.598,Police Truck,Dead Kennedys,Rock,2,🎸 Energetic / Hype
0.645,0.675,92.238,-11.927,0.499,"Mushrooms on the 4th of July, Pt. 2",Matt Braunger,Comedy,3,😌 Chill / Neutral
0.882,0.624,96.897,-5.372,0.9,The Best Day,Atmosphere,Hip-Hop,0,🎉 Party / Happy
0.774,0.889,132.986,-6.779,0.803,NRGQ,!!!,Electronic,0,🎉 Party / Happy
0.459,0.524,179.687,-7.228,0.532,You'll Be on My Mind,Jakob Ogawa,R&B,2,🎸 Energetic / Hype
0.866,0.169,100.009,-12.019,0.843,A Great and Mighty Wonder,Children Songs Company,Children's Music,0,🎉 Party / Happy
0.542,0.907,135.912,-3.687,0.621,蒼い炎,ITOWOKASHI,Anime,2,🎸 Energetic / Hype
0.269,0.399,99.902,-15.312,0.0611,Mega City One,Paul Leonard-Morgan,Soundtrack,1,😢 Sad / Acoustic
0.577,0.789,97.52,-4.661,0.149,Twisted,MISSIO,Alternative,3,😌 Chill / Neutral
0.532,0.484,69.996,-7.702,0.228,A Dark Cloud Is Coming,Moby,Electronic,3,😌 Chill / Neutral
0.443,0.853,147.962,-5.165,0.644,オサナナブルー,Last Note.,Anime,2,🎸 Energetic / Hype
0.475,0.653,150.032,-6.109,0.337,Lazerhead,Sticky Fingers,Reggae,2,🎸 Energetic / Hype
0.749,0.407,92.023,-6.792,0.306,Kill Your Mama,Alicia Keys,Soul,3,😌 Chill / Neutral
0.605,0.551,122.426,-6.97,0.393,Good Girl,Tiffany Gouché,Soul,3,😌 Chill / Neutral
0.418,0.477,115.872,-6.445,0.113,Jesus Te Amamos (Live),Bethel Music,World,3,😌 Chill / Neutral
0.225,0.306,80.401,-9.441,0.195,The Magic Of Love,Luciano Pavarotti,Opera,1,😢 Sad / Acoustic
0.653,0.651,164.889,-9.67,0.731,Let My Love Open The Door,Pete Townshend,Rock,2,🎸 Energetic / Hype
0.516,0.0193,91.879,-14.564,0.165,Innocent Son,Fleet Foxes,Folk,1,😢 Sad / Acoustic
0.252,0.355,155.594,-7.056,0.0771,Cover Me,Terry MacAlmon,World,2,🎸 Energetic / Hype
0.711,0.77,128.725,-4.948,0.501,Midnight Rendevous,The Slackers,Ska,0,🎉 Party / Happy
0.674,0.817,180.013,-4.869,0.813,La Mano Se Te Fue,D.OZI,Reggaeton,2,🎸 Energetic / Hype
0.553,0.852,101.457,-13.881,0.239,It's A Different World,Jeff Foxworthy,Comedy,3,😌 Chill / Neutral
0.498,0.616,97.064,-9.438,0.328,Psalm 51 (Wisdom in the Secret Heart),Shane & Shane,World,3,😌 Chill / Neutral
0.621,0.991,96.035,-1.415,0.404,Invisible,Kemu,Anime,0,🎉 Party / Happy
0.55,0.578,104.495,-8.568,0.0659,King City,Majid Jordan,Indie,3,😌 Chill / Neutral
0.772,0.811,83.969,-5.453,0.86,Ladies Night (Remix) [feat. Farruko & Nengo Flow],Opi the Hit Machine,Reggaeton,0,🎉 Party / Happy
0.525,0.788,129.392,-7.618,0.675,Piano Fire,Sparklehorse,Folk,2,🎸 Energetic / Hype
0.477,0.738,86.895,-12.851,0.38,America Online - Spoken Word,Robert Schimmel,Comedy,3,😌 Chill / Neutral
0.19,0.157,89.159,-20.204,0.0981,"Cavalleria rusticana: Mamma, quel vino è generoso",Pietro Mascagni,Opera,1,😢 Sad / Acoustic
0.241,0.0282,115.069,-31.418,0.0908,Symphony in C Major: II. Larghetto concertante,Igor Stravinsky,Classical,1,😢 Sad / Acoustic
0.716,0.853,97.008,-3.809,0.859,Mayores - Urban Tropical,Becky G,Reggaeton,0,🎉 Party / Happy
0.416,0.905,155.992,-4.37,0.316,I Call You Jesus - Live,Israel & New Breed,World,2,🎸 Energetic / Hype
0.419,0.518,98.253,-5.689,0.423,Dangerously In Love,Destiny's Child,Dance,3,😌 Chill / Neutral
0.821,0.774,93.425,-3.418,0.547,Still D.R.E.,Dr. Dre,Rap,0,🎉 Party / Happy
0.391,0.0398,130.712,-27.012,0.0467,"Ravel: Sonatine, M. 40: II. Mouvement de menuet",Maurice Ravel,Classical,1,😢 Sad / Acoustic
0.405,0.426,76.696,-10.302,0.288,Lips,Noah Slee,R&B,3,😌 Chill / Neutral
0.181,0.404,142.619,-7.18,0.0695,Pursuit - Live,Jesus Culture,World,3,😌 Chill / Neutral
0.83,0.577,92.973,-5.156,0.63,The Light,Jeremih,Dance,0,🎉 Party / Happy
0.593,0.841,98.004,-4.683,0.542,King of Love,I AM THEY,World,0,🎉 Party / Happy
0.452,0.647,77.24,-9.133,0.583,Bonnie & Clyde (feat. Natti Natasha),Cosculluela,Reggaeton,3,😌 Chill / Neutral
0.368,0.896,88.493,-4.315,0.69,Take Me Home,Bryce Vine,Rap,0,🎉 Party / Happy
0.472,0.83,99.995,-8.423,0.299,Parade,Susumu Hirasawa,Anime,3,😌 Chill / Neutral
0.71,0.787,95.048,-4.354,0.573,Stay In The Dark,The Band Perry,Country,0,🎉 Party / Happy
0.62,0.193,129.979,-13.404,0.155,Don't Wanna Be Your Girl,Wet,Soul,3,😌 Chill / Neutral
0.477,0.684,139.862,-7.149,0.12,Jesus At the Center - Studio Version,Israel & New Breed,World,2,🎸 Energetic / Hype
0.796,0.718,156.07,-7.215,0.867,"Flight To Memphis (feat. Chris Brown, Juicy J & A$AP Rocky)",Smooky MarGielaa,Hip-Hop,0,🎉 Party / Happy
0.372,0.409,133.5,-11.257,0.521,My Baby Loves to Swing,Vic Damone,Jazz,3,😌 Chill / Neutral
0.363,0.182,79.652,-17.996,0.0788,"Fedora / Act 2: Ma dunque, è amore...Amor ti vieta",Umberto Giordano,Opera,1,😢 Sad / Acoustic
0.732,0.843,136.013,-6.094,0.388,Kites,Bicep,Electronic,2,🎸 Energetic / Hype
0.736,0.188,117.817,-14.897,0.628,Ring-Around-The-Rosy,Music For Little People Choir,Children's Music,3,😌 Chill / Neutral
0.599,0.543,91.105,-9.226,0.624,Jumper - 1998 Edit,Third Eye Blind,Children’s Music,0,🎉 Party / Happy
0.711,0.0629,97.184,-24.383,0.717,Coffee Houses,Cafe Jazz Deluxe,Jazz,1,😢 Sad / Acoustic
0.427,0.593,143.031,-7.836,0.135,Plenitud (Fullness),Elevation Worship,World,2,🎸 Energetic / Hype
0.535,0.959,132.894,-3.067,0.471,Dear My Friend,Every Little Thing,Anime,2,🎸 Energetic / Hype
0.186,0.112,70.886,-23.551,0.038,Declaration of Independence,Trevor Rabin,Soundtrack,1,😢 Sad / Acoustic
0.748,0.398,113.494,-14.539,0.963,You Beat Me To The Punch - Stereo Version,Mary Wells,Blues,0,🎉 Party / Happy
0.361,0.216,104.894,-10.951,0.276,Summer of Farewells – From Up on Poppy Hill (film theme song – alternate version),Aoi Teshima,Anime,3,😌 Chill / Neutral
0.394,0.631,85.553,-6.39,0.398,Cuffed,Nick Hakim,R&B,3,😌 Chill / Neutral
0.79,0.734,107.369,-4.66,0.223,Signs,Drake,Hip-Hop,3,😌 Chill / Neutral
0.33,0.996,144.896,-3.181,0.219,Sky's the Limit,Authority Zero,Ska,2,🎸 Energetic / Hype
0.518,0.878,141.979,-12.477,0.356,"Calvin Klein, Buddha",Orny Adams,Comedy,2,🎸 Energetic / Hype
0.365,0.124,120.098,-15.792,0.286,A Case Of You,Diana Krall,Jazz,1,😢 Sad / Acoustic
0.122,0.064,64.715,-24.111,0.0983,Orfeo ed Euridice: Dance Of The Blessed Spirits from Orfeo ed Euridice,Christoph Willibald Gluck,Classical,1,😢 Sad / Acoustic
0.666,0.54,77.165,-12.947,0.708,Soy Soltero,Horacio Almada,Comedy,0,🎉 Party / Happy
0.591,0.927,150.066,-4.555,0.515,Have a Nice Day,Kana Nishino,Anime,2,🎸 Energetic / Hype
0.841,0.441,99.989,-15.479,0.921,Count to Twenty,Music with Brian,Children's Music,0,🎉 Party / Happy
0.629,0.576,95.019,-8.879,0.399,Bassackwards,Kurt Vile,Folk,3,😌 Chill / Neutral
0.489,0.983,96.179,-3.564,0.871,Younger Lungs,Less Than Jake,Ska,0,🎉 Party / Happy
0.586,0.676,147.834,-7.174,0.639,Crazy Love - Live,Ray Charles,Blues,2,🎸 Energetic / Hype
0.514,0.86,163.226,-8.644,0.9,LAUNCHER OCTOPULD STAGE,Capcom Sound Team,Anime,2,🎸 Energetic / Hype
0.818,0.406,97.995,-9.974,0.451,Same Old Changes - Bonus Track,Mishka,Reggae,3,😌 Chill / Neutral
0.557,0.862,174.114,-4.029,0.531,Next Contestant,Nickelback,Alternative,2,🎸 Energetic / Hype
0.523,0.834,92.99,-3.561,0.445,Let Me See Ya Girl,Cole Swindell,Country,3,😌 Chill / Neutral
0.375,0.93,147.124,-2.631,0.491,Kiwi,Harry Styles,Pop,2,🎸 Energetic / Hype
0.613,0.914,101.026,-4.152,0.752,No Way Down,The Shins,Folk,0,🎉 Party / Happy
0.447,0.8,147.964,-5.477,0.448,Touching Heaven - Live,Influence Music,World,2,🎸 Energetic / Hype
0.612,0.817,70.87,-4.437,0.721,Space Elevator Music,Recess Monkey,Children's Music,0,🎉 Party / Happy
0.263,0.341,129.626,-10.32,0.0396,Weekend,Flume,Indie,1,😢 Sad / Acoustic
0.667,0.704,116.822,-10.942,0.864,The Pleasure Principle,Janet Jackson,Soul,0,🎉 Party / Happy
0.565,0.615,143.928,-10.793,0.591,Still The One,Orleans,Rock,2,🎸 Energetic / Hype
0.735,0.858,95.0,-2.454,0.685,エンドレスライン,REOL,Anime,0,🎉 Party / Happy
0.602,0.837,90.038,-4.897,0.357,All My Friends,The Revivalists,Rock,3,😌 Chill / Neutral
0.238,0.967,170.128,-2.602,0.58,The Vengeful One,Disturbed,Rap,2,🎸 Energetic / Hype
0.671,0.519,140.006,-6.156,0.265,Canadian Dubai,Always Never,Children’s Music,3,😌 Chill / Neutral
0.564,0.351,139.98,-8.957,0.168,Enough - Radio Version,Elias Dummer,Alternative,3,😌 Chill / Neutral
0.339,0.809,126.539,-8.902,0.922,That Lady - Pt. 1 & 2,The Isley Brothers,Soul,2,🎸 Energetic / Hype
0.655,0.699,86.704,-4.421,0.802,History,One Direction,Pop,0,🎉 Party / Happy
0.387,0.702,146.968,-5.675,0.0782,Chorus,Justice,Electronic,2,🎸 Energetic / Hype
0.485,0.911,89.956,-5.749,0.568,If Today Was Your Last Day,Nickelback,Children’s Music,0,🎉 Party / Happy
0.423,0.266,95.488,-14.214,0.435,The Barber of Seville: Overture,Gioachino Rossini,Classical,3,😌 Chill / Neutral
0.453,0.906,137.575,-4.001,0.473,Crazy Train - Remastered,Ozzy Osbourne,Rock,2,🎸 Energetic / Hype
0.394,0.742,110.026,-7.085,0.496,Tabidachi no Jokyoku - Overture: Fairy Tail Main Theme -,Yasuharu Takanashi,Anime,3,😌 Chill / Neutral
0.409,0.105,155.852,-26.99,0.447,"Piano Concerto No. 2 in B-Flat Major, Op. 19: III. Rondo. Molto allegro",Ludwig van Beethoven,Classical,1,😢 Sad / Acoustic
0.699,0.553,164.847,-10.546,0.569,Double Bass,Gorillaz,Alternative,2,🎸 Energetic / Hype
0.247,0.241,131.223,-21.768,0.0889,First Confrontation,Danny Elfman,Soundtrack,1,😢 Sad / Acoustic
0.705,0.627,129.978,-7.891,0.574,Rise and Shine,Randy Newman,Movie,0,🎉 Party / Happy
0.516,0.911,114.008,-4.633,0.714,Storyline,Hunter Hayes,Country,0,🎉 Party / Happy
0.753,0.45,109.405,-6.909,0.56,Just Be A Man About It,Toni Braxton,Soul,0,🎉 Party / Happy
0.538,0.203,137.47,-9.78,0.444,Kimiga Suki,Kana Nishino,Anime,3,😌 Chill / Neutral
0.609,0.378,74.535,-9.584,0.399,Old Flame,Tom Speight,Folk,3,😌 Chill / Neutral
0.212,0.962,178.338,-3.191,0.548,I'm Your Opposite Number,Strike Anywhere,Ska,2,🎸 Energetic / Hype
0.757,0.695,128.541,-7.028,0.783,For the Love of My Pet,Randy Crenshaw,Movie,0,🎉 Party / Happy
0.765,0.642,120.014,-11.002,0.69,Gameboy Tune,Tomáš Dvořák,Electronic,0,🎉 Party / Happy
0.457,0.874,114.797,-3.059,0.423,Death of a Martian,Red Hot Chili Peppers,Alternative,2,🎸 Energetic / Hype
0.783,0.678,140.017,-8.327,0.547,Istanbul Dubphonics - Drumspyder Remix,Shaman's Dream,World,0,🎉 Party / Happy
0.585,0.233,140.666,-15.949,0.481,Clay Pigeons,John Prine,Country,3,😌 Chill / Neutral
0.487,0.949,110.02,-4.217,0.406,Afterlife,Avenged Sevenfold,Children’s Music,2,🎸 Energetic / Hype
0.864,0.484,160.052,-9.159,0.534,Designer,Lil Pump,Hip-Hop,0,🎉 Party / Happy
0.656,0.324,80.982,-12.341,0.11,Everything Apart,Foxwarren,Indie,3,😌 Chill / Neutral
0.0985,0.0496,81.846,-29.834,0.112,"Madrigal, Op. 35",Gabriel Fauré,Classical,1,😢 Sad / Acoustic
0.476,0.338,79.95,-11.786,0.481,The Trials,Nobuo Uematsu,Anime,3,😌 Chill / Neutral
0.529,0.769,73.946,-6.369,0.66,Priceless,for KING & COUNTRY,World,0,🎉 Party / Happy
0.69,0.637,136.406,-10.26,0.214,Black Panther,Alonzo Bodden,Comedy,3,😌 Chill / Neutral
0.603,0.661,125.176,-10.764,0.378,SIGMA STAGE 3,Capcom Sound Team,Anime,3,😌 Chill / Neutral
0.418,0.452,175.088,-13.099,0.168,Alone,Heart,Rock,2,🎸 Energetic / Hype
0.356,0.364,186.064,-16.925,0.638,Widow's Peak,Odetta Hartman,Children’s Music,2,🎸 Energetic / Hype
0.499,0.935,89.495,-4.293,0.557,Rewrite,ASIAN KUNG-FU GENERATION,Anime,0,🎉 Party / Happy
0.355,0.296,121.599,-10.074,0.205,Exit Music (For a Film) (Remastered),Radiohead,Children’s Music,3,😌 Chill / Neutral
0.069,0.0326,77.594,-35.022,0.0382,First Dream,Ryuichi Sakamoto,Anime,1,😢 Sad / Acoustic
0.644,0.728,132.488,-8.396,0.607,El Manana,Gorillaz,Rock,0,🎉 Party / Happy
0.3,0.929,147.116,-3.214,0.59,Jesus of Suburbia,Green Day,Rock,2,🎸 Energetic / Hype
0.607,0.672,84.917,-5.907,0.954,Arbol Sin Hojas - En Vivo,Dread Mar I,Reggae,0,🎉 Party / Happy
0.441,0.527,96.37,-5.318,0.589,Undecided,Chris Brown,Rap,3,😌 Chill / Neutral
0.766,0.941,105.519,-2.546,0.707,Love Game,Eminem,Rap,0,🎉 Party / Happy
0.323,0.803,144.271,-9.034,0.54,Common People,Pulp,Rock,2,🎸 Energetic / Hype
0.726,0.843,110.34,-5.582,0.894,Spreadin' Honey,The California Honeydrops,Blues,0,🎉 Party / Happy
0.884,0.183,120.776,-10.948,0.359,Here Are The Bells,Radha,Children's Music,3,😌 Chill / Neutral
0.587,0.833,111.993,-4.999,0.591,My Best Habit,The Maine,Children’s Music,0,🎉 Party / Happy
0.886,0.2,112.681,-10.495,0.669,Wouldn't You Like Me for Your Very Own (Instrumental),Kimbo Children's Music,Children's Music,0,🎉 Party / Happy
0.615,0.596,143.693,-8.062,0.307,Barbies,P!nk,Dance,2,🎸 Energetic / Hype
0.398,0.818,184.346,-3.944,0.699,The Past Has Passed Away,Des Rocs,Blues,2,🎸 Energetic / Hype
0.747,0.701,100.012,-4.902,0.589,Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,Pop,0,🎉 Party / Happy
0.631,0.792,82.901,-4.364,0.462,Sisyphus,Andrew Bird,Rock,0,🎉 Party / Happy
0.309,0.0466,101.729,-17.686,0.0558,D. 911: Op. 89 : Das Wirtshaus,Dietrich Fischer-Dieskau,Opera,1,😢 Sad / Acoustic
0.755,0.728,108.816,-6.676,0.537,Got Me Going,DAY26,R&B,0,🎉 Party / Happy
0.506,0.793,173.747,-8.866,0.679,Bara To Yaju,Haruomi Hosono,World,2,🎸 Energetic / Hype
0.579,0.79,144.998,-4.683,0.233,TTU (Too Turnt Up) (feat. Waka Flocka Flame),Flosstradamus,Electronic,2,🎸 Energetic / Hype
0.693,0.533,120.018,-6.421,0.238,Tourist (feat. Travis Scott & Lil Wayne),DJ Khaled,R&B,3,😌 Chill / Neutral
0.605,0.707,101.002,-5.453,0.321,Busted Heart (Hold On To Me) - Live,for KING & COUNTRY,World,3,😌 Chill / Neutral
0.47,0.412,78.667,-20.232,0.506,Greeting Cards,Dan Cummins,Comedy,1,😢 Sad / Acoustic
0.19,0.146,83.047,-15.836,0.0662,"Tosca (2002 Digital Remaster), Act II: Vissi d'arte (Tosca)","Orchestra Del Teatro Alla Scala, Milano",Opera,1,😢 Sad / Acoustic
0.374,0.697,145.975,-6.267,0.289,Abba (Arms of a Father),Jonathan David Helser,World,2,🎸 Energetic / Hype
0.583,0.753,173.954,-5.485,0.54,Encore/Curtains Down,Eminem,Hip-Hop,2,🎸 Energetic / Hype
0.539,0.805,82.92,-5.008,0.671,Hablale - Remix,D-Enyel,Reggaeton,0,🎉 Party / Happy
0.44,0.0893,115.283,-28.261,0.387,Excellent Notion - Instrumental,Patrick Doyle,Soundtrack,1,😢 Sad / Acoustic
0.739,0.758,92.878,-6.418,0.787,Having A Party,"Lee ""Scratch"" Perry",Ska,0,🎉 Party / Happy
0.74,0.828,127.969,-5.17,0.259,No Beef,Afrojack,Dance,2,🎸 Energetic / Hype
0.608,0.678,175.664,-5.451,0.781,Happy Pum Pum,Vybz Kartel,Reggae,2,🎸 Energetic / Hype
0.803,0.914,96.008,-6.19,0.967,Todo Le Luce: Salsa Choke,Quendambuxx,Reggaeton,0,🎉 Party / Happy
0.812,0.583,136.986,-4.474,0.72,Bill and Jill,Kodak Black,Rap,0,🎉 Party / Happy
0.27,0.00157,62.892,-31.359,0.0798,Ice Copy,Hiroshi Yoshimura,World,1,😢 Sad / Acoustic
0.653,0.655,111.38,-10.287,0.561,80's Metal,Patton Oswalt,Comedy,0,🎉 Party / Happy
0.449,0.939,84.328,-5.591,0.78,Here Girl // Live,Nick Thune,Comedy,0,🎉 Party / Happy
0.709,0.724,110.025,-4.986,0.615,Sleep Deprived,LÉON,Indie,0,🎉 Party / Happy
0.755,0.324,144.068,-6.263,0.403,Chocolate Legs,Eric Benét,Soul,3,😌 Chill / Neutral
0.127,0.0327,60.221,-27.953,0.0398,"Adam: Giselle, Act 2: No. 15 Pas de deux (Giselle & Albrecht)",Adolphe Adam,Opera,1,😢 Sad / Acoustic
0.9,0.73,123.999,-7.329,0.881,Digga Digga Doo,Jazzotron,Jazz,0,🎉 Party / Happy
0.487,0.672,79.185,-6.534,0.235,High Stakes,Bryson Tiller,R&B,3,😌 Chill / Neutral
0.591,0.177,111.766,-15.729,0.279,How To Grow A Woman From The Ground,Chris Thile,Classical,3,😌 Chill / Neutral
0.666,0.812,145.059,-4.07,0.868,I'm In Love With a Monster,Fifth Harmony,R&B,0,🎉 Party / Happy
0.559,0.501,129.912,-8.174,0.223,Para Que Me Perdones - Balada,Servando & Florentino,Reggaeton,3,😌 Chill / Neutral
0.597,0.564,135.92,-6.968,0.233,Do Not Disturb,Teyana Taylor,Rap,3,😌 Chill / Neutral
0.422,0.86,120.075,-6.778,0.202,Rain When I Die,Alice In Chains,Children’s Music,2,🎸 Energetic / Hype
0.557,0.588,95.998,-8.487,0.477,Vaporize,Broken Bells,Folk,3,😌 Chill / Neutral
0.566,0.602,122.318,-7.643,0.424,Going Going Gone,Gregg Allman,Blues,3,😌 Chill / Neutral
0.715,0.513,136.029,-9.506,0.372,Hurt,Sasha Sloan,Indie,3,😌 Chill / Neutral
0.562,0.511,135.009,-7.96,0.134,Baptize Me,X Ambassadors,Alternative,3,😌 Chill / Neutral
0.317,0.568,180.099,-6.02,0.3,You Know What I Mean,Cults,Alternative,2,🎸 Energetic / Hype
0.712,0.779,129.343,-2.94,0.9,Jimmy Mack - Single Version (Mono),Martha Reeves & The Vandellas,Soul,0,🎉 Party / Happy
0.335,0.834,137.059,-7.829,0.62,Love Removal Machine,The Cult,Alternative,2,🎸 Energetic / Hype
0.404,0.536,142.432,-8.767,0.304,Soul Perspective,Joey DeFrancesco,Jazz,2,🎸 Energetic / Hype
0.741,0.508,105.022,-6.856,0.841,Where Does the Good Go,Tegan and Sara,Indie,0,🎉 Party / Happy
0.585,0.719,108.979,-8.332,0.428,Knives Of New Orleans,Eric Church,Country,3,😌 Chill / Neutral
0.401,0.377,149.709,-8.745,0.0701,We Turn Our Eyes,Travis Cottrell,World,3,😌 Chill / Neutral
0.73,0.743,105.008,-6.367,0.866,Third Wish,Joyce Cooling,Jazz,0,🎉 Party / Happy
0.468,0.241,150.185,-15.78,0.757,Sunken Shrine,Nobuo Uematsu,Anime,2,🎸 Energetic / Hype
0.661,0.217,70.898,-12.019,0.367,I Believe to My Soul,Ray Charles,Jazz,3,😌 Chill / Neutral
0.895,0.539,108.139,-13.713,0.891,Still Around,Robert Cray,Blues,0,🎉 Party / Happy
0.638,0.831,127.975,-6.812,0.388,"When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version",Owl City,Rock,2,🎸 Energetic / Hype
0.555,0.533,134.031,-9.269,0.426,Lord Raise Me Up - Live,Matisyahu,Reggae,3,😌 Chill / Neutral
0.431,0.911,93.193,-4.774,0.436,Wild World,Me First and the Gimme Gimmes,Ska,3,😌 Chill / Neutral
0.588,0.823,60.984,-11.026,0.29,Balling Out of Control,Hannibal Buress,Comedy,3,😌 Chill / Neutral
0.857,0.605,97.977,-8.213,0.406,Gam Ganapathaye,Chorus,Movie,0,🎉 Party / Happy
0.787,0.663,145.948,-5.708,0.753,A Day After I'm Gone,Jah Sun,Reggae,0,🎉 Party / Happy
0.621,0.708,110.533,-9.057,0.624,I Got You Babe,Sonny & Cher,Pop,0,🎉 Party / Happy
0.698,0.136,131.001,-22.132,0.614,Getting On With It,Hans Zimmer,Soundtrack,1,😢 Sad / Acoustic
0.756,0.779,84.852,-5.068,0.465,Eastside,Wiz Khalifa,Pop,0,🎉 Party / Happy
0.83,0.46,109.898,-8.265,0.145,In My Mode,Chief Keef,Hip-Hop,3,😌 Chill / Neutral
